date,outlet_id,daypart,tickets,items,revenue_sgd
2024-04-11,OUT-02,Midday,51,72,527.9
2024-04-11,OUT-02,Evening,39,56,347.47
2024-04-12,OUT-02,Morning,63,84,422.59
2024-04-12,OUT-02,Midday,83,130,843.12
2024-04-12,OUT-02,Evening,58,92,539.1
2024-04-13,OUT-02,Morning,82,125,550.27
2024-04-13,OUT-02,Midday,78,109,954.21
2024-04-13,OUT-02,Evening,81,107,720.44
2024-04-14,OUT-02,Morning,73,112,510.42
2024-04-14,OUT-02,Midday,83,127,865.04
2024-04-14,OUT-02,Evening,60,90,572.91
2024-04-15,OUT-02,Morning,57,91,359.82
2024-04-15,OUT-02,Midday,52,75,519.34
2024-04-15,OUT-02,Evening,42,60,369.38
2024-04-16,OUT-02,Morning,52,73,348.1
2024-04-16,OUT-02,Midday,60,86,578.26
2024-04-16,OUT-02,Evening,45,66,387.77
2024-04-17,OUT-02,Morning,59,80,361.87
2024-04-17,OUT-02,Midday,63,88,655.54
2024-04-17,OUT-02,Evening,52,78,462.32
2024-04-18,OUT-02,Morning,64,92,386.74
2024-04-18,OUT-02,Midday,60,91,576.45
2024-04-18,OUT-02,Evening,42,61,407.35
2024-04-19,OUT-02,Morning,65,94,414.37
2024-04-19,OUT-02,Midday,62,88,607.77
2024-04-19,OUT-02,Evening,50,73,467.27
2024-04-20,OUT-02,Morning,95,132,649.85
2024-04-20,OUT-02,Midday,116,163,1166.91
2024-04-20,OUT-02,Evening,91,132,785.61
2024-04-21,OUT-02,Morning,75,105,494.69
2024-04-21,OUT-02,Midday,82,118,904.92
2024-04-21,OUT-02,Evening,66,91,624.12
2024-04-22,OUT-02,Morning,44,61,270.46
2024-04-22,OUT-02,Midday,43,64,440.19
2024-04-22,OUT-02,Evening,35,52,320.68
2024-04-23,OUT-02,Morning,52,80,340.55
2024-04-23,OUT-02,Midday,45,61,507.66
2024-04-23,OUT-02,Evening,39,57,397.63
2024-04-24,OUT-02,Morning,45,65,315.59
2024-04-24,OUT-02,Midday,54,81,532.84
2024-04-24,OUT-02,Evening,31,48,299.67
2024-04-25,OUT-02,Morning,59,78,389.14
2024-04-25,OUT-02,Midday,60,84,593.92
2024-04-25,OUT-02,Evening,45,65,446.64
2024-04-26,OUT-02,Morning,83,119,529.7
2024-04-26,OUT-02,Midday,80,111,904.66
2024-04-26,OUT-02,Evening,56,80,535.5
2024-04-27,OUT-02,Morning,77,111,474.71
2024-04-27,OUT-02,Midday,82,125,817.34
2024-04-27,OUT-02,Evening,58,82,524.06
2024-04-28,OUT-02,Morning,64,94,422.96
2024-04-28,OUT-02,Midday,89,125,907.93
2024-04-28,OUT-02,Evening,53,76,535.85
2024-04-29,OUT-02,Morning,46,67,307.79
2024-04-29,OUT-02,Midday,61,88,623.53
2024-04-29,OUT-02,Evening,41,63,393.16
2024-04-30,OUT-02,Morning,41,57,271.97
2024-04-30,OUT-02,Midday,35,53,370.59
2024-04-30,OUT-02,Evening,32,41,283.45
2024-05-01,OUT-02,Morning,37,53,231.01
2024-05-01,OUT-02,Midday,37,57,378.4
2024-05-01,OUT-02,Evening,29,41,255.72
2024-05-02,OUT-02,Morning,54,79,361.58
2024-05-02,OUT-02,Midday,59,83,622.09
2024-05-02,OUT-02,Evening,49,65,440.7
2024-05-03,OUT-02,Morning,50,75,361.1
2024-05-03,OUT-02,Midday,65,94,694.17
2024-05-03,OUT-02,Evening,44,65,398.74
2024-05-04,OUT-02,Morning,84,123,605.26
2024-05-04,OUT-02,Midday,96,139,972.55
2024-05-04,OUT-02,Evening,70,106,613.02
2024-05-05,OUT-02,Morning,68,97,471.91
2024-05-05,OUT-02,Midday,75,111,754.33
2024-05-05,OUT-02,Evening,69,93,627.91
2024-05-06,OUT-02,Morning,35,50,236.55
2024-05-06,OUT-02,Midday,37,55,384.38
2024-05-06,OUT-02,Evening,30,42,289.51
2024-05-07,OUT-02,Morning,44,68,301.1
2024-05-07,OUT-02,Midday,52,70,610.96
2024-05-07,OUT-02,Evening,41,60,377.97
2024-05-08,OUT-02,Morning,70,101,493.42
2024-05-08,OUT-02,Midday,74,104,744.91
2024-05-08,OUT-02,Evening,54,82,457.31
2024-05-09,OUT-02,Morning,63,91,399.8
2024-05-09,OUT-02,Midday,64,98,630.59
2024-05-09,OUT-02,Evening,50,74,467.71
2024-05-10,OUT-02,Morning,52,76,346.32
2024-05-10,OUT-02,Midday,58,79,620.22
2024-05-10,OUT-02,Evening,39,60,393.15
2024-05-11,OUT-02,Morning,77,114,489.92
2024-05-11,OUT-02,Midday,84,116,914.16
2024-05-11,OUT-02,Evening,77,113,687.07
2024-05-12,OUT-02,Morning,72,106,473.95
2024-05-12,OUT-02,Midday,71,110,821.3
2024-05-12,OUT-02,Evening,52,75,504.7
2024-05-13,OUT-02,Morning,44,66,323.86
2024-05-13,OUT-02,Midday,47,68,532.43
2024-05-13,OUT-02,Evening,44,61,369.1
2024-05-14,OUT-02,Morning,65,95,430.87
2024-05-14,OUT-02,Midday,50,74,542.09
2024-05-14,OUT-02,Evening,42,59,437.88
2024-05-15,OUT-02,Morning,56,86,390.27
2024-05-15,OUT-02,Midday,61,88,609.81
2024-05-15,OUT-02,Evening,40,56,391.24
2024-05-16,OUT-02,Morning,55,76,372.46
2024-05-16,OUT-02,Midday,62,86,633.96
2024-05-16,OUT-02,Evening,53,78,476.08
2024-05-17,OUT-02,Morning,66,99,427.37
2024-05-17,OUT-02,Midday,68,102,760.38
2024-05-17,OUT-02,Evening,53,79,509.36
2024-05-18,OUT-02,Morning,96,143,657.15
2024-05-18,OUT-02,Midday,102,149,1078.57
2024-05-18,OUT-02,Evening,73,105,685.5
2024-05-19,OUT-02,Morning,75,105,521.4
2024-05-19,OUT-02,Midday,81,117,745.26
2024-05-19,OUT-02,Evening,52,77,503.96
2024-05-20,OUT-02,Morning,57,85,370.04
2024-05-20,OUT-02,Midday,63,96,611.92
2024-05-20,OUT-02,Evening,37,57,387.5
2024-05-21,OUT-02,Morning,62,84,387.23
2024-05-21,OUT-02,Midday,59,88,644.74
2024-05-21,OUT-02,Evening,43,60,426.77
2024-05-22,OUT-02,Morning,43,69,275.02
2024-05-22,OUT-02,Midday,48,71,519.1
2024-05-22,OUT-02,Evening,34,49,308.38
2024-05-23,OUT-02,Morning,59,86,370.76
2024-05-23,OUT-02,Midday,60,85,638.31
2024-05-23,OUT-02,Evening,49,69,426.26
2024-05-24,OUT-02,Morning,45,62,306.15
2024-05-24,OUT-02,Midday,44,61,524.08
2024-05-24,OUT-02,Evening,49,74,457.86
2024-05-25,OUT-02,Morning,74,112,503.16
2024-05-25,OUT-02,Midday,84,125,858.9
2024-05-25,OUT-02,Evening,66,94,636.08
2024-05-26,OUT-02,Morning,71,106,449.75
2024-05-26,OUT-02,Midday,69,106,729.24
2024-05-26,OUT-02,Evening,51,76,468.86
2024-05-27,OUT-02,Morning,36,54,256.11
2024-05-27,OUT-02,Midday,45,65,454.54
2024-05-27,OUT-02,Evening,35,48,328.34
2024-05-28,OUT-02,Morning,51,75,335.49
2024-05-28,OUT-02,Midday,55,84,540.38
2024-05-28,OUT-02,Evening,43,62,413.22
2024-05-29,OUT-02,Morning,49,69,335.87
2024-05-29,OUT-02,Midday,60,86,591.97
2024-05-29,OUT-02,Evening,37,57,356.0
2024-05-30,OUT-02,Morning,57,76,400.91
2024-05-30,OUT-02,Midday,69,104,737.19
2024-05-30,OUT-02,Evening,48,75,422.41
2024-05-31,OUT-02,Morning,63,97,410.39
2024-05-31,OUT-02,Midday,56,89,585.89
2024-05-31,OUT-02,Evening,55,86,494.34
2024-06-01,OUT-02,Morning,66,101,419.56
2024-06-01,OUT-02,Midday,64,92,716.16
2024-06-01,OUT-02,Evening,51,74,471.92
2024-06-02,OUT-02,Morning,61,95,414.24
2024-06-02,OUT-02,Midday,71,103,761.72
2024-06-02,OUT-02,Evening,58,85,555.8
2024-06-03,OUT-02,Morning,39,59,272.87
2024-06-03,OUT-02,Midday,40,59,429.4
2024-06-03,OUT-02,Evening,29,42,301.46
2024-06-04,OUT-02,Morning,51,72,350.42
2024-06-04,OUT-02,Midday,55,86,552.86
2024-06-04,OUT-02,Evening,38,57,348.1
2024-06-05,OUT-02,Morning,47,67,300.23
2024-06-05,OUT-02,Midday,58,86,581.82
2024-06-05,OUT-02,Evening,45,65,390.36
2024-06-06,OUT-02,Morning,42,58,296.19
2024-06-06,OUT-02,Midday,54,78,580.18
2024-06-06,OUT-02,Evening,31,47,295.23
2024-06-07,OUT-02,Morning,63,85,405.08
2024-06-07,OUT-02,Midday,54,76,607.79
2024-06-07,OUT-02,Evening,48,69,417.33
2024-06-08,OUT-02,Morning,84,125,546.03
2024-06-08,OUT-02,Midday,98,143,1086.89
2024-06-08,OUT-02,Evening,66,97,646.29
2024-06-09,OUT-02,Morning,71,103,484.39
2024-06-09,OUT-02,Midday,72,100,800.62
2024-06-09,OUT-02,Evening,61,89,538.23
2024-06-10,OUT-02,Morning,47,73,328.71
2024-06-10,OUT-02,Midday,61,83,643.61
2024-06-10,OUT-02,Evening,47,70,434.17
2024-06-11,OUT-02,Morning,55,83,348.53
2024-06-11,OUT-02,Midday,58,83,606.09
2024-06-11,OUT-02,Evening,33,50,323.16
2024-06-12,OUT-02,Morning,45,61,309.45
2024-06-12,OUT-02,Midday,44,66,498.17
2024-06-12,OUT-02,Evening,40,61,369.01
2024-06-13,OUT-02,Morning,50,75,323.2
2024-06-13,OUT-02,Midday,62,89,633.2
2024-06-13,OUT-02,Evening,37,53,344.76
2024-06-14,OUT-02,Morning,62,88,387.06
2024-06-14,OUT-02,Midday,57,85,623.08
2024-06-14,OUT-02,Evening,45,57,425.06
2024-06-15,OUT-02,Morning,89,134,574.56
2024-06-15,OUT-02,Midday,97,134,1027.12
2024-06-15,OUT-02,Evening,74,107,679.96
2024-06-16,OUT-02,Morning,81,123,540.13
2024-06-16,OUT-02,Midday,81,116,893.91
2024-06-16,OUT-02,Evening,58,78,561.59
2024-06-17,OUT-02,Morning,41,59,266.08
2024-06-17,OUT-02,Midday,44,64,477.78
2024-06-17,OUT-02,Evening,39,60,349.9
2024-06-18,OUT-02,Morning,37,48,268.42
2024-06-18,OUT-02,Midday,50,73,482.33
2024-06-18,OUT-02,Evening,34,53,347.05
2024-06-19,OUT-02,Morning,64,87,402.21
2024-06-19,OUT-02,Midday,51,80,516.6
2024-06-19,OUT-02,Evening,41,64,383.51
2024-06-20,OUT-02,Morning,56,81,397.29
2024-06-20,OUT-02,Midday,61,88,654.12
2024-06-20,OUT-02,Evening,50,70,447.24
2024-06-21,OUT-02,Morning,71,98,470.63
2024-06-21,OUT-02,Midday,86,126,912.15
2024-06-21,OUT-02,Evening,65,101,588.72
2024-06-22,OUT-02,Morning,83,130,555.2
2024-06-22,OUT-02,Midday,89,126,919.93
2024-06-22,OUT-02,Evening,66,95,579.87
2024-06-23,OUT-02,Morning,82,125,567.25
2024-06-23,OUT-02,Midday,92,125,958.75
2024-06-23,OUT-02,Evening,68,99,628.88
2024-06-24,OUT-02,Morning,47,64,314.2
2024-06-24,OUT-02,Midday,48,71,476.68
2024-06-24,OUT-02,Evening,40,54,357.89
2024-06-25,OUT-02,Morning,52,73,341.33
2024-06-25,OUT-02,Midday,44,59,455.03
2024-06-25,OUT-02,Evening,44,63,381.22
2024-06-26,OUT-02,Morning,55,78,358.73
2024-06-26,OUT-02,Midday,55,75,616.4
2024-06-26,OUT-02,Evening,43,61,390.61
2024-06-27,OUT-02,Morning,46,68,274.92
2024-06-27,OUT-02,Midday,41,55,407.72
2024-06-27,OUT-02,Evening,29,42,270.96
2024-06-28,OUT-02,Morning,62,94,404.77
2024-06-28,OUT-02,Midday,71,102,745.04
2024-06-28,OUT-02,Evening,50,75,468.23
2024-06-29,OUT-02,Morning,77,109,500.36
2024-06-29,OUT-02,Midday,74,116,845.4
2024-06-29,OUT-02,Evening,63,99,561.71
2024-06-30,OUT-02,Morning,79,106,491.67
2024-06-30,OUT-02,Midday,66,100,713.36
2024-06-30,OUT-02,Evening,59,89,560.32
2024-07-01,OUT-02,Morning,60,86,381.86
2024-07-01,OUT-02,Midday,60,88,582.59
2024-07-01,OUT-02,Evening,43,66,401.82
2024-07-02,OUT-02,Morning,43,64,300.2
2024-07-02,OUT-02,Midday,56,81,559.55
2024-07-02,OUT-02,Evening,44,68,399.99
2024-07-03,OUT-02,Morning,48,75,297.95
2024-07-03,OUT-02,Midday,53,77,514.86
2024-07-03,OUT-02,Evening,41,57,347.59
2024-07-04,OUT-02,Morning,46,69,305.15
2024-07-04,OUT-02,Midday,52,72,569.76
2024-07-04,OUT-02,Evening,39,53,345.84
2024-07-05,OUT-02,Morning,81,119,524.57
2024-07-05,OUT-02,Midday,82,125,831.02
2024-07-05,OUT-02,Evening,68,99,642.59
2024-07-06,OUT-02,Morning,87,132,516.42
2024-07-06,OUT-02,Midday,103,147,1003.29
2024-07-06,OUT-02,Evening,67,99,604.41
2024-07-07,OUT-02,Morning,90,140,575.0
2024-07-07,OUT-02,Midday,91,136,963.04
2024-07-07,OUT-02,Evening,85,117,759.56
2024-07-08,OUT-02,Morning,59,94,374.02
2024-07-08,OUT-02,Midday,52,70,577.5
2024-07-08,OUT-02,Evening,43,66,377.89
2024-07-09,OUT-02,Morning,65,94,403.06
2024-07-09,OUT-02,Midday,61,91,621.61
2024-07-09,OUT-02,Evening,45,65,429.45
2024-07-10,OUT-02,Morning,51,77,336.28
2024-07-10,OUT-02,Midday,62,92,636.27
2024-07-10,OUT-02,Evening,42,59,419.11
2024-07-11,OUT-02,Morning,52,76,346.44
2024-07-11,OUT-02,Midday,61,91,632.93
2024-07-11,OUT-02,Evening,42,62,386.06
2024-07-12,OUT-02,Morning,69,112,502.11
2024-07-12,OUT-02,Midday,69,99,814.5
2024-07-12,OUT-02,Evening,65,97,606.11
2024-07-13,OUT-02,Morning,82,122,559.6
2024-07-13,OUT-02,Midday,77,114,847.2
2024-07-13,OUT-02,Evening,54,74,532.35
2024-07-14,OUT-02,Morning,70,102,446.97
2024-07-14,OUT-02,Midday,64,96,663.51
2024-07-14,OUT-02,Evening,56,83,510.18
2024-07-15,OUT-02,Morning,57,85,350.4
2024-07-15,OUT-02,Midday,59,85,583.07
2024-07-15,OUT-02,Evening,50,76,421.87
2024-07-16,OUT-02,Morning,50,68,313.33
2024-07-16,OUT-02,Midday,53,79,551.09
2024-07-16,OUT-02,Evening,46,71,396.65
2024-07-17,OUT-02,Morning,46,69,308.54
2024-07-17,OUT-02,Midday,56,70,611.82
2024-07-17,OUT-02,Evening,48,67,444.69
2024-07-18,OUT-02,Morning,58,85,367.54
2024-07-18,OUT-02,Midday,60,87,617.14
2024-07-18,OUT-02,Evening,51,71,482.58
2024-07-19,OUT-02,Morning,65,100,424.97
2024-07-19,OUT-02,Midday,62,86,612.07
2024-07-19,OUT-02,Evening,54,71,503.57
2024-07-20,OUT-02,Morning,72,103,470.24
2024-07-20,OUT-02,Midday,83,114,862.09
2024-07-20,OUT-02,Evening,57,86,569.32
2024-07-21,OUT-02,Morning,72,112,473.41
2024-07-21,OUT-02,Midday,92,135,860.89
2024-07-21,OUT-02,Evening,71,109,631.64
2024-07-22,OUT-02,Morning,49,70,347.02
2024-07-22,OUT-02,Midday,50,70,577.45
2024-07-22,OUT-02,Evening,49,68,417.06
2024-07-23,OUT-02,Morning,49,72,300.18
2024-07-23,OUT-02,Midday,52,76,546.54
2024-07-23,OUT-02,Evening,38,57,330.38
2024-07-24,OUT-02,Morning,47,66,308.23
2024-07-24,OUT-02,Midday,64,97,662.23
2024-07-24,OUT-02,Evening,47,67,446.17
2024-07-25,OUT-02,Morning,58,80,361.21
2024-07-25,OUT-02,Midday,60,87,638.65
2024-07-25,OUT-02,Evening,41,57,411.62
2024-07-26,OUT-02,Morning,63,92,412.12
2024-07-26,OUT-02,Midday,54,74,518.79
2024-07-26,OUT-02,Evening,43,64,392.16
2024-07-27,OUT-02,Morning,86,126,572.71
2024-07-27,OUT-02,Midday,105,153,1082.44
2024-07-27,OUT-02,Evening,70,100,624.61
2024-07-28,OUT-02,Morning,80,120,522.41
2024-07-28,OUT-02,Midday,91,135,881.68
2024-07-28,OUT-02,Evening,64,90,600.03
2024-07-29,OUT-02,Morning,46,65,304.46
2024-07-29,OUT-02,Midday,56,79,564.03
2024-07-29,OUT-02,Evening,38,54,360.08
2024-07-30,OUT-02,Morning,57,87,371.46
2024-07-30,OUT-02,Midday,56,79,618.97
2024-07-30,OUT-02,Evening,48,67,408.85
2024-07-31,OUT-02,Morning,59,81,394.16
2024-07-31,OUT-02,Midday,70,103,681.25
2024-07-31,OUT-02,Evening,48,68,445.3
2024-08-01,OUT-02,Morning,52,73,343.7
2024-08-01,OUT-02,Midday,59,87,628.04
2024-08-01,OUT-02,Evening,40,59,374.29
2024-08-02,OUT-02,Morning,61,85,392.46
2024-08-02,OUT-02,Midday,71,99,713.0
2024-08-02,OUT-02,Evening,46,68,452.58
2024-08-03,OUT-02,Morning,72,99,485.28
2024-08-03,OUT-02,Midday,89,129,895.77
2024-08-03,OUT-02,Evening,62,96,538.68
2024-08-04,OUT-02,Morning,56,80,427.34
2024-08-04,OUT-02,Midday,67,103,661.17
2024-08-04,OUT-02,Evening,48,60,513.83
2024-08-05,OUT-02,Morning,47,65,325.72
2024-08-05,OUT-02,Midday,45,61,512.56
2024-08-05,OUT-02,Evening,38,53,345.94
2024-08-06,OUT-02,Morning,45,61,315.72
2024-08-06,OUT-02,Midday,54,81,561.71
2024-08-06,OUT-02,Evening,41,62,392.91
2024-08-07,OUT-02,Morning,53,78,372.54
2024-08-07,OUT-02,Midday,58,85,598.7
2024-08-07,OUT-02,Evening,53,79,486.53
2024-08-08,OUT-02,Morning,56,79,366.25
2024-08-08,OUT-02,Midday,70,101,745.42
2024-08-08,OUT-02,Evening,44,68,409.91
2024-08-09,OUT-02,Morning,46,66,294.15
2024-08-09,OUT-02,Midday,36,51,390.98
2024-08-09,OUT-02,Evening,33,48,294.64
2024-08-10,OUT-02,Morning,88,138,617.66
2024-08-10,OUT-02,Midday,93,138,1025.46
2024-08-10,OUT-02,Evening,65,97,719.32
2024-08-11,OUT-02,Morning,88,120,607.93
2024-08-11,OUT-02,Midday,90,119,934.41
2024-08-11,OUT-02,Evening,78,117,752.34
2024-08-12,OUT-02,Morning,47,70,301.36
2024-08-12,OUT-02,Midday,61,88,595.65
2024-08-12,OUT-02,Evening,29,41,314.74
2024-08-13,OUT-02,Morning,49,71,335.91
2024-08-13,OUT-02,Midday,59,84,615.96
2024-08-13,OUT-02,Evening,38,56,373.55
2024-08-14,OUT-02,Morning,49,72,348.41
2024-08-14,OUT-02,Midday,57,86,638.06
2024-08-14,OUT-02,Evening,51,79,499.89
2024-08-15,OUT-02,Morning,59,84,378.31
2024-08-15,OUT-02,Midday,65,91,671.29
2024-08-15,OUT-02,Evening,47,65,420.79
2024-08-16,OUT-02,Morning,69,100,515.6
2024-08-16,OUT-02,Midday,79,120,785.78
2024-08-16,OUT-02,Evening,52,75,477.37
2024-08-17,OUT-02,Morning,85,124,574.51
2024-08-17,OUT-02,Midday,85,127,887.11
2024-08-17,OUT-02,Evening,77,117,707.62
2024-08-18,OUT-02,Morning,108,160,687.21
2024-08-18,OUT-02,Midday,104,150,1047.73
2024-08-18,OUT-02,Evening,68,104,647.9
2024-08-19,OUT-02,Morning,48,71,318.25
2024-08-19,OUT-02,Midday,56,76,595.04
2024-08-19,OUT-02,Evening,37,57,372.88
2024-08-20,OUT-02,Morning,50,71,333.81
2024-08-20,OUT-02,Midday,48,72,509.38
2024-08-20,OUT-02,Evening,43,61,388.93
2024-08-21,OUT-02,Morning,42,61,306.55
2024-08-21,OUT-02,Midday,56,83,588.3
2024-08-21,OUT-02,Evening,39,55,334.27
2024-08-22,OUT-02,Morning,58,80,338.99
2024-08-22,OUT-02,Midday,62,85,580.81
2024-08-22,OUT-02,Evening,50,76,444.56
2024-08-23,OUT-02,Morning,71,108,477.32
2024-08-23,OUT-02,Midday,62,89,660.44
2024-08-23,OUT-02,Evening,47,73,464.55
2024-08-24,OUT-02,Morning,61,80,433.74
2024-08-24,OUT-02,Midday,75,108,734.1
2024-08-24,OUT-02,Evening,54,78,527.43
2024-08-25,OUT-02,Morning,84,119,535.49
2024-08-25,OUT-02,Midday,76,108,776.9
2024-08-25,OUT-02,Evening,58,86,537.48
2024-08-26,OUT-02,Morning,53,77,349.68
2024-08-26,OUT-02,Midday,56,76,560.71
2024-08-26,OUT-02,Evening,39,59,367.85
2024-08-27,OUT-02,Morning,47,66,324.0
2024-08-27,OUT-02,Midday,46,69,506.84
2024-08-27,OUT-02,Evening,39,54,377.39
2024-08-28,OUT-02,Morning,45,65,299.87
2024-08-28,OUT-02,Midday,47,71,486.78
2024-08-28,OUT-02,Evening,35,51,334.28
2024-08-29,OUT-02,Morning,47,70,311.36
2024-08-29,OUT-02,Midday,48,71,504.13
2024-08-29,OUT-02,Evening,44,66,385.01
2024-08-30,OUT-02,Morning,58,83,427.96
2024-08-30,OUT-02,Midday,58,83,620.41
2024-08-30,OUT-02,Evening,43,62,397.07
2024-08-31,OUT-02,Morning,89,133,580.54
2024-08-31,OUT-02,Midday,105,151,1073.72
2024-08-31,OUT-02,Evening,85,128,810.59
2024-09-01,OUT-02,Morning,78,119,495.87
2024-09-01,OUT-02,Midday,81,112,817.98
2024-09-01,OUT-02,Evening,51,75,498.93
2024-09-02,OUT-02,Morning,46,71,332.49
2024-09-02,OUT-02,Midday,47,70,512.52
2024-09-02,OUT-02,Evening,42,57,382.48
2024-09-03,OUT-02,Morning,41,61,309.46
2024-09-03,OUT-02,Midday,55,78,554.06
2024-09-03,OUT-02,Evening,46,74,420.0
2024-09-04,OUT-02,Morning,52,74,323.82
2024-09-04,OUT-02,Midday,60,86,591.97
2024-09-04,OUT-02,Evening,39,56,391.25
2024-09-05,OUT-02,Morning,52,75,326.78
2024-09-05,OUT-02,Midday,60,86,624.81
2024-09-05,OUT-02,Evening,44,68,389.33
2024-09-06,OUT-02,Morning,58,85,367.94
2024-09-06,OUT-02,Midday,63,96,694.3
2024-09-06,OUT-02,Evening,42,57,420.11
2024-09-07,OUT-02,Morning,78,111,505.91
2024-09-07,OUT-02,Midday,76,109,825.94
2024-09-07,OUT-02,Evening,63,90,626.8
2024-09-08,OUT-02,Morning,75,111,489.96
2024-09-08,OUT-02,Midday,70,103,751.79
2024-09-08,OUT-02,Evening,63,90,581.97
2024-09-09,OUT-02,Morning,45,63,289.45
2024-09-09,OUT-02,Midday,48,73,489.63
2024-09-09,OUT-02,Evening,33,48,313.54
2024-09-10,OUT-02,Morning,51,72,375.82
2024-09-10,OUT-02,Midday,56,82,603.32
2024-09-10,OUT-02,Evening,43,61,412.02
2024-09-11,OUT-02,Morning,55,82,373.81
2024-09-11,OUT-02,Midday,52,75,559.77
2024-09-11,OUT-02,Evening,45,67,398.82
2024-09-12,OUT-02,Morning,55,82,386.96
2024-09-12,OUT-02,Midday,57,80,616.89
2024-09-12,OUT-02,Evening,52,72,487.06
2024-09-13,OUT-02,Morning,55,76,360.49
2024-09-13,OUT-02,Midday,64,99,643.73
2024-09-13,OUT-02,Evening,46,67,430.36
2024-09-14,OUT-02,Morning,71,100,446.92
2024-09-14,OUT-02,Midday,99,143,983.65
2024-09-14,OUT-02,Evening,69,101,626.96
2024-09-15,OUT-02,Morning,79,122,542.71
2024-09-15,OUT-02,Midday,87,129,859.71
2024-09-15,OUT-02,Evening,56,86,571.17
2024-09-16,OUT-02,Morning,42,58,278.13
2024-09-16,OUT-02,Midday,41,57,484.37
2024-09-16,OUT-02,Evening,33,46,301.44
2024-09-17,OUT-02,Morning,50,72,365.24
2024-09-17,OUT-02,Midday,59,86,588.96
2024-09-17,OUT-02,Evening,37,56,346.36
2024-09-18,OUT-02,Morning,48,69,307.45
2024-09-18,OUT-02,Midday,50,67,515.45
2024-09-18,OUT-02,Evening,43,62,370.59
2024-09-19,OUT-02,Morning,50,75,322.76
2024-09-19,OUT-02,Midday,51,79,583.06
2024-09-19,OUT-02,Evening,40,60,375.11
2024-09-20,OUT-02,Morning,60,90,396.73
2024-09-20,OUT-02,Midday,63,92,628.89
2024-09-20,OUT-02,Evening,51,72,472.67
2024-09-21,OUT-02,Morning,84,129,561.57
2024-09-21,OUT-02,Midday,88,133,931.02
2024-09-21,OUT-02,Evening,67,99,611.21
2024-09-22,OUT-02,Morning,77,109,478.24
2024-09-22,OUT-02,Midday,74,114,745.01
2024-09-22,OUT-02,Evening,61,86,559.33
2024-09-23,OUT-02,Morning,55,75,335.58
2024-09-23,OUT-02,Midday,51,72,545.47
2024-09-23,OUT-02,Evening,46,66,412.27
2024-09-24,OUT-02,Morning,47,72,304.67
2024-09-24,OUT-02,Midday,53,73,557.42
2024-09-24,OUT-02,Evening,40,62,399.17
2024-09-25,OUT-02,Morning,45,63,315.18
2024-09-25,OUT-02,Midday,59,85,600.13
2024-09-25,OUT-02,Evening,46,65,430.24
2024-09-26,OUT-02,Morning,63,95,425.55
2024-09-26,OUT-02,Midday,59,87,639.62
2024-09-26,OUT-02,Evening,47,70,455.77
2024-09-27,OUT-02,Morning,46,62,305.33
2024-09-27,OUT-02,Midday,50,67,542.65
2024-09-27,OUT-02,Evening,45,65,405.25
2024-09-28,OUT-02,Morning,88,125,555.9
2024-09-28,OUT-02,Midday,90,130,908.71
2024-09-28,OUT-02,Evening,62,93,609.37
2024-09-29,OUT-02,Morning,82,112,560.57
2024-09-29,OUT-02,Midday,63,89,751.11
2024-09-29,OUT-02,Evening,67,93,632.03
2024-09-30,OUT-02,Morning,56,78,332.04
2024-09-30,OUT-02,Midday,59,89,608.34
2024-09-30,OUT-02,Evening,37,52,348.85
2024-10-01,OUT-02,Morning,47,69,310.69
2024-10-01,OUT-02,Midday,53,73,550.28
2024-10-01,OUT-02,Evening,41,61,381.46
2024-10-02,OUT-02,Morning,46,67,331.48
2024-10-02,OUT-02,Midday,46,73,507.88
2024-10-02,OUT-02,Evening,48,71,408.71
2024-10-03,OUT-02,Morning,50,76,323.22
2024-10-03,OUT-02,Midday,59,92,613.64
2024-10-03,OUT-02,Evening,44,63,446.4
2024-10-04,OUT-02,Morning,57,82,373.85
2024-10-04,OUT-02,Midday,62,89,616.28
2024-10-04,OUT-02,Evening,48,69,431.28
2024-10-05,OUT-02,Morning,84,116,529.09
2024-10-05,OUT-02,Midday,68,99,741.09
2024-10-05,OUT-02,Evening,50,73,496.37
2024-10-06,OUT-02,Morning,75,111,533.05
2024-10-06,OUT-02,Midday,78,107,823.25
2024-10-06,OUT-02,Evening,59,82,569.86
2024-10-07,OUT-02,Morning,46,74,327.82
2024-10-07,OUT-02,Midday,47,67,523.42
2024-10-07,OUT-02,Evening,39,55,355.39
2024-10-08,OUT-02,Morning,49,64,313.98
2024-10-08,OUT-02,Midday,44,62,484.56
2024-10-08,OUT-02,Evening,33,48,317.09
2024-10-09,OUT-02,Morning,47,67,312.21
2024-10-09,OUT-02,Midday,51,74,527.98
2024-10-09,OUT-02,Evening,39,58,363.45
2024-10-10,OUT-02,Morning,46,72,295.18
2024-10-10,OUT-02,Midday,50,70,565.6
2024-10-10,OUT-02,Evening,36,52,353.08
2024-10-11,OUT-02,Morning,76,111,449.15
2024-10-11,OUT-02,Midday,83,118,831.55
2024-10-11,OUT-02,Evening,56,78,546.34
2024-10-12,OUT-02,Morning,78,110,532.68
2024-10-12,OUT-02,Midday,84,127,908.45
2024-10-12,OUT-02,Evening,68,104,629.29
2024-10-13,OUT-02,Morning,62,92,383.27
2024-10-13,OUT-02,Midday,65,91,651.86
2024-10-13,OUT-02,Evening,44,62,394.15
2024-10-14,OUT-02,Morning,48,69,308.21
