txn_id,txn_datetime,outlet_id,daypart,category,items,amount_sgd,payment_method
T503954,2025-06-17 11:12,OUT-04,Midday,Tea,1,5.34,PayNow
T500481,2025-06-17 11:12,OUT-01,Midday,Food,1,17.47,PayNow
T500517,2025-06-17 11:13,OUT-01,Midday,Food,1,20.73,Wallet
T500453,2025-06-17 11:13,OUT-01,Midday,Food,1,14.65,Card
T503957,2025-06-17 11:15,OUT-04,Midday,Food,1,13.01,Card
T501729,2025-06-17 11:15,OUT-02,Midday,Tea,1,4.92,PayNow
T503939,2025-06-17 11:15,OUT-04,Midday,Food,1,16.5,Card
T500471,2025-06-17 11:15,OUT-01,Midday,Food,1,14.09,Card
T500495,2025-06-17 11:15,OUT-01,Midday,Beans (retail),1,18.52,PayNow
T502987,2025-06-17 11:17,OUT-03,Midday,Food,1,16.12,Card
T500459,2025-06-17 11:17,OUT-01,Midday,Food,1,15.16,Card
T503003,2025-06-17 11:19,OUT-03,Midday,Pastry,1,3.84,PayNow
T500451,2025-06-17 11:19,OUT-01,Midday,Coffee,1,6.16,PayNow
T503012,2025-06-17 11:19,OUT-03,Midday,Food,1,13.72,Wallet
T503002,2025-06-17 11:21,OUT-03,Midday,Tea,1,4.47,Card
T500472,2025-06-17 11:21,OUT-01,Midday,Food,1,17.74,PayNow
T500448,2025-06-17 11:22,OUT-01,Midday,Food,1,15.15,PayNow
T500483,2025-06-17 11:22,OUT-01,Midday,Food,1,13.78,Card
T503973,2025-06-17 11:24,OUT-04,Midday,Tea,1,5.35,Wallet
T501770,2025-06-17 11:25,OUT-02,Midday,Pastry,1,3.13,PayNow
T500512,2025-06-17 11:26,OUT-01,Midday,Food,1,11.0,Card
T501721,2025-06-17 11:27,OUT-02,Midday,Tea,1,5.73,PayNow
T501758,2025-06-17 11:27,OUT-02,Midday,Food,1,14.0,Card
T500523,2025-06-17 11:27,OUT-01,Midday,Coffee,1,6.98,Cash
T500467,2025-06-17 11:28,OUT-01,Midday,Food,1,12.63,PayNow
T503001,2025-06-17 11:28,OUT-03,Midday,Coffee,1,5.31,Wallet
T501734,2025-06-17 11:29,OUT-02,Midday,Coffee,1,7.03,Cash
T502985,2025-06-17 11:30,OUT-03,Midday,Coffee,1,5.78,Wallet
T501744,2025-06-17 11:30,OUT-02,Midday,Beans (retail),1,23.29,PayNow
T503971,2025-06-17 11:30,OUT-04,Midday,Food,1,15.24,Card
T500522,2025-06-17 11:31,OUT-01,Midday,Coffee,1,6.58,Cash
T500508,2025-06-17 11:31,OUT-01,Midday,Tea,1,5.89,PayNow
T503941,2025-06-17 11:32,OUT-04,Midday,Food,1,17.05,PayNow
T503962,2025-06-17 11:34,OUT-04,Midday,Food,1,12.99,PayNow
T500455,2025-06-17 11:35,OUT-01,Midday,Food,1,18.61,Card
T500490,2025-06-17 11:36,OUT-01,Midday,Food,1,18.07,Card
T501769,2025-06-17 11:37,OUT-02,Midday,Food,1,16.28,Card
T503005,2025-06-17 11:42,OUT-03,Midday,Food,1,9.04,PayNow
T503958,2025-06-17 11:42,OUT-04,Midday,Coffee,1,8.54,Card
T503978,2025-06-17 11:43,OUT-04,Midday,Coffee,1,7.95,PayNow
T503019,2025-06-17 11:44,OUT-03,Midday,Pastry,1,5.17,Card
T503940,2025-06-17 11:44,OUT-04,Midday,Food,1,16.9,PayNow
T500480,2025-06-17 11:48,OUT-01,Midday,Food,1,10.58,Card
T503951,2025-06-17 11:48,OUT-04,Midday,Food,1,16.57,Cash
T500496,2025-06-17 11:48,OUT-01,Midday,Tea,1,4.44,Card
T503959,2025-06-17 11:49,OUT-04,Midday,Tea,1,5.35,Cash
T503014,2025-06-17 11:49,OUT-03,Midday,Food,1,12.91,Cash
T502997,2025-06-17 11:49,OUT-03,Midday,Food,1,12.79,Card
T500470,2025-06-17 11:50,OUT-01,Midday,Food,1,11.01,PayNow
T502991,2025-06-17 11:51,OUT-03,Midday,Beans (retail),1,22.57,Card
T503017,2025-06-17 11:52,OUT-03,Midday,Food,1,11.47,PayNow
T500452,2025-06-17 11:54,OUT-01,Midday,Coffee,1,4.28,Wallet
T501735,2025-06-17 11:56,OUT-02,Midday,Tea,1,4.83,PayNow
T501753,2025-06-17 11:59,OUT-02,Midday,Food,1,16.94,PayNow
T501749,2025-06-17 11:59,OUT-02,Midday,Food,1,15.84,PayNow
T500513,2025-06-17 12:00,OUT-01,Midday,Food,1,15.56,Card
T501733,2025-06-17 12:00,OUT-02,Midday,Food,1,12.8,PayNow
T503979,2025-06-17 12:00,OUT-04,Midday,Coffee,1,8.38,PayNow
T503016,2025-06-17 12:01,OUT-03,Midday,Food,1,10.77,PayNow
T503980,2025-06-17 12:01,OUT-04,Midday,Coffee,1,5.8,Cash
T503982,2025-06-17 12:02,OUT-04,Midday,Food,1,12.14,Card
T502982,2025-06-17 12:03,OUT-03,Midday,Coffee,1,5.11,Card
T503961,2025-06-17 12:04,OUT-04,Midday,Food,1,20.18,Wallet
T501762,2025-06-17 12:04,OUT-02,Midday,Food,1,11.81,Wallet
T502983,2025-06-17 12:04,OUT-03,Midday,Coffee,1,6.39,PayNow
T503944,2025-06-17 12:04,OUT-04,Midday,Pastry,1,6.18,PayNow
T501740,2025-06-17 12:06,OUT-02,Midday,Food,1,16.79,Card
T503013,2025-06-17 12:07,OUT-03,Midday,Food,1,10.1,Card
T502992,2025-06-17 12:08,OUT-03,Midday,Food,1,13.43,Card
T500515,2025-06-17 12:08,OUT-01,Midday,Food,1,15.27,Card
T500457,2025-06-17 12:08,OUT-01,Midday,Food,1,11.17,PayNow
T501747,2025-06-17 12:10,OUT-02,Midday,Tea,1,4.39,Wallet
T500482,2025-06-17 12:10,OUT-01,Midday,Food,1,14.01,Wallet
T503948,2025-06-17 12:11,OUT-04,Midday,Coffee,1,7.78,PayNow
T500497,2025-06-17 12:11,OUT-01,Midday,Coffee,1,4.71,Card
T502981,2025-06-17 12:15,OUT-03,Midday,Food,1,16.68,PayNow
T503977,2025-06-17 12:16,OUT-04,Midday,Food,1,18.69,PayNow
T503011,2025-06-17 12:19,OUT-03,Midday,Coffee,1,6.33,PayNow
T500442,2025-06-17 12:20,OUT-01,Midday,Food,1,13.45,Wallet
T501723,2025-06-17 12:21,OUT-02,Midday,Pastry,1,5.84,PayNow
T500506,2025-06-17 12:21,OUT-01,Midday,Coffee,1,6.03,Card
T501756,2025-06-17 12:24,OUT-02,Midday,Food,1,11.42,Card
T500504,2025-06-17 12:25,OUT-01,Midday,Coffee,1,6.18,Card
T503966,2025-06-17 12:26,OUT-04,Midday,Coffee,1,6.51,Card
T500510,2025-06-17 12:26,OUT-01,Midday,Coffee,1,7.19,Cash
T501751,2025-06-17 12:27,OUT-02,Midday,Food,1,8.75,PayNow
T500525,2025-06-17 12:28,OUT-01,Midday,Food,1,14.62,Wallet
T500445,2025-06-17 12:29,OUT-01,Midday,Coffee,1,6.26,Cash
T503018,2025-06-17 12:33,OUT-03,Midday,Food,1,14.76,PayNow
T503000,2025-06-17 12:34,OUT-03,Midday,Food,1,15.12,PayNow
T500511,2025-06-17 12:34,OUT-01,Midday,Coffee,1,4.84,Card
T500454,2025-06-17 12:35,OUT-01,Midday,Coffee,1,6.73,PayNow
T503963,2025-06-17 12:39,OUT-04,Midday,Food,1,10.87,Wallet
T501750,2025-06-17 12:42,OUT-02,Midday,Food,1,19.92,PayNow
T500499,2025-06-17 12:43,OUT-01,Midday,Pastry,1,6.15,PayNow
T503968,2025-06-17 12:43,OUT-04,Midday,Food,1,19.85,Card
T501725,2025-06-17 12:44,OUT-02,Midday,Tea,1,4.27,PayNow
T501757,2025-06-17 12:46,OUT-02,Midday,Pastry,1,5.44,Card
T500516,2025-06-17 12:47,OUT-01,Midday,Pastry,1,4.63,Card
T500505,2025-06-17 12:49,OUT-01,Midday,Food,1,13.1,PayNow
T500487,2025-06-17 12:49,OUT-01,Midday,Food,1,7.93,PayNow
T500491,2025-06-17 12:52,OUT-01,Midday,Coffee,1,8.5,Card
T503007,2025-06-17 12:52,OUT-03,Midday,Coffee,1,5.52,PayNow
T503015,2025-06-17 12:52,OUT-03,Midday,Beans (retail),1,26.04,Card
T501765,2025-06-17 12:52,OUT-02,Midday,Coffee,1,5.58,Card
T503009,2025-06-17 12:53,OUT-03,Midday,Coffee,1,4.99,PayNow
T500474,2025-06-17 12:54,OUT-01,Midday,Pastry,1,5.23,Card
T500520,2025-06-17 12:56,OUT-01,Midday,Coffee,1,4.14,Card
T503984,2025-06-17 13:00,OUT-04,Midday,Coffee,1,5.98,PayNow
T500498,2025-06-17 13:02,OUT-01,Midday,Food,1,18.65,PayNow
T502996,2025-06-17 13:03,OUT-03,Midday,Food,1,8.69,Wallet
T501720,2025-06-17 13:04,OUT-02,Midday,Food,1,12.15,Cash
T503955,2025-06-17 13:04,OUT-04,Midday,Coffee,1,6.7,Wallet
T500449,2025-06-17 13:05,OUT-01,Midday,Food,1,10.54,Cash
T503970,2025-06-17 13:06,OUT-04,Midday,Food,1,15.33,Card
T500484,2025-06-17 13:07,OUT-01,Midday,Pastry,1,4.38,Card
T501743,2025-06-17 13:07,OUT-02,Midday,Food,1,16.97,Card
T501763,2025-06-17 13:08,OUT-02,Midday,Tea,1,4.53,Card
T501746,2025-06-17 13:09,OUT-02,Midday,Coffee,1,6.61,PayNow
T500446,2025-06-17 13:10,OUT-01,Midday,Food,1,18.48,PayNow
T500465,2025-06-17 13:10,OUT-01,Midday,Food,1,18.37,Cash
T500473,2025-06-17 13:10,OUT-01,Midday,Tea,1,6.19,Cash
T501766,2025-06-17 13:11,OUT-02,Midday,Food,1,15.76,Wallet
T502984,2025-06-17 13:11,OUT-03,Midday,Coffee,1,6.85,Wallet
T503967,2025-06-17 13:12,OUT-04,Midday,Coffee,1,5.98,Wallet
T500518,2025-06-17 13:12,OUT-01,Midday,Food,1,8.98,Card
T502998,2025-06-17 13:13,OUT-03,Midday,Food,1,14.06,Cash
T500486,2025-06-17 13:13,OUT-01,Midday,Coffee,1,6.99,Card
T500458,2025-06-17 13:13,OUT-01,Midday,Tea,1,5.2,Card
T500509,2025-06-17 13:13,OUT-01,Midday,Coffee,1,8.29,Wallet
T502995,2025-06-17 13:15,OUT-03,Midday,Food,1,14.47,PayNow
T503981,2025-06-17 13:18,OUT-04,Midday,Food,1,14.16,Cash
T500527,2025-06-17 13:19,OUT-01,Midday,Coffee,1,4.5,Card
T501741,2025-06-17 13:22,OUT-02,Midday,Food,1,18.66,PayNow
T503942,2025-06-17 13:23,OUT-04,Midday,Pastry,1,5.47,Card
T503010,2025-06-17 13:24,OUT-03,Midday,Food,1,14.74,Card
T503946,2025-06-17 13:25,OUT-04,Midday,Beans (retail),1,20.17,Wallet
T500463,2025-06-17 13:25,OUT-01,Midday,Pastry,1,4.22,Card
T503949,2025-06-17 13:26,OUT-04,Midday,Coffee,1,7.27,Card
T503950,2025-06-17 13:27,OUT-04,Midday,Coffee,1,8.99,Cash
T501755,2025-06-17 13:27,OUT-02,Midday,Food,1,16.61,Card
T501728,2025-06-17 13:28,OUT-02,Midday,Beans (retail),1,19.91,Cash
T501774,2025-06-17 13:28,OUT-02,Midday,Coffee,1,6.43,Card
T503972,2025-06-17 13:28,OUT-04,Midday,Coffee,1,6.07,PayNow
T501759,2025-06-17 13:29,OUT-02,Midday,Beans (retail),1,20.11,Wallet
T500469,2025-06-17 13:33,OUT-01,Midday,Food,1,13.69,Wallet
T500460,2025-06-17 13:34,OUT-01,Midday,Food,1,11.62,PayNow
T500500,2025-06-17 13:34,OUT-01,Midday,Beans (retail),1,17.46,Cash
T501742,2025-06-17 13:34,OUT-02,Midday,Coffee,1,5.61,PayNow
T503006,2025-06-17 13:35,OUT-03,Midday,Coffee,1,5.29,PayNow
T500476,2025-06-17 13:35,OUT-01,Midday,Beans (retail),1,19.49,PayNow
T501773,2025-06-17 13:36,OUT-02,Midday,Tea,1,7.12,PayNow
T500514,2025-06-17 13:37,OUT-01,Midday,Food,1,18.14,Card
T500526,2025-06-17 13:40,OUT-01,Midday,Food,1,18.02,PayNow
T503964,2025-06-17 13:41,OUT-04,Midday,Tea,1,5.38,PayNow
T503969,2025-06-17 13:42,OUT-04,Midday,Food,1,14.47,PayNow
T500462,2025-06-17 13:42,OUT-01,Midday,Coffee,1,5.94,PayNow
T503975,2025-06-17 13:44,OUT-04,Midday,Coffee,1,7.14,PayNow
T500464,2025-06-17 13:45,OUT-01,Midday,Food,1,16.05,PayNow
T500524,2025-06-17 13:46,OUT-01,Midday,Food,1,13.82,PayNow
T501764,2025-06-17 13:47,OUT-02,Midday,Food,1,16.89,Card
T503945,2025-06-17 13:47,OUT-04,Midday,Food,1,16.61,PayNow
T500450,2025-06-17 13:48,OUT-01,Midday,Coffee,1,5.94,Cash
T501739,2025-06-17 13:50,OUT-02,Midday,Food,1,11.52,Card
T502993,2025-06-17 13:50,OUT-03,Midday,Food,1,12.51,PayNow
T502994,2025-06-17 13:50,OUT-03,Midday,Food,1,13.19,Card
T502986,2025-06-17 13:51,OUT-03,Midday,Food,1,13.38,PayNow
T502988,2025-06-17 13:51,OUT-03,Midday,Coffee,1,4.7,Cash
T501768,2025-06-17 13:52,OUT-02,Midday,Tea,1,5.0,Card
T503008,2025-06-17 13:53,OUT-03,Midday,Food,1,14.01,PayNow
T503943,2025-06-17 13:54,OUT-04,Midday,Food,1,13.24,PayNow
T503953,2025-06-17 13:57,OUT-04,Midday,Coffee,1,4.63,Card
T500447,2025-06-17 13:57,OUT-01,Midday,Food,1,19.29,PayNow
T501748,2025-06-17 13:58,OUT-02,Midday,Coffee,1,6.42,PayNow
T500477,2025-06-17 13:58,OUT-01,Midday,Pastry,1,5.51,Cash
T501722,2025-06-17 13:59,OUT-02,Midday,Food,1,15.32,Card
T500485,2025-06-17 13:59,OUT-01,Midday,Pastry,1,4.69,PayNow
T501772,2025-06-17 14:00,OUT-02,Midday,Beans (retail),1,22.57,PayNow
T501767,2025-06-17 14:00,OUT-02,Midday,Coffee,1,6.96,Wallet
T500503,2025-06-17 14:01,OUT-01,Midday,Food,1,18.12,Wallet
T501732,2025-06-17 14:03,OUT-02,Midday,Coffee,1,6.67,PayNow
T501754,2025-06-17 14:03,OUT-02,Midday,Food,1,14.32,Wallet
T503004,2025-06-17 14:05,OUT-03,Midday,Coffee,1,5.66,Wallet
T501771,2025-06-17 14:05,OUT-02,Midday,Coffee,1,5.86,PayNow
T503965,2025-06-17 14:06,OUT-04,Midday,Food,2,22.51,PayNow
T501726,2025-06-17 14:08,OUT-02,Midday,Coffee,1,5.25,PayNow
T503956,2025-06-17 14:09,OUT-04,Midday,Food,1,16.04,PayNow
T501760,2025-06-17 14:11,OUT-02,Midday,Coffee,1,6.41,Cash
T500466,2025-06-17 14:16,OUT-01,Midday,Pastry,1,6.61,Wallet
T500519,2025-06-17 14:17,OUT-01,Midday,Food,1,17.09,Wallet
T500478,2025-06-17 14:19,OUT-01,Midday,Food,1,16.07,Wallet
T500501,2025-06-17 14:21,OUT-01,Midday,Food,1,13.88,PayNow
T503976,2025-06-17 14:21,OUT-04,Midday,Food,1,12.12,PayNow
T501745,2025-06-17 14:24,OUT-02,Midday,Food,1,14.58,PayNow
T500443,2025-06-17 14:25,OUT-01,Midday,Coffee,1,5.44,Card
T501727,2025-06-17 14:26,OUT-02,Midday,Coffee,1,5.6,PayNow
T500502,2025-06-17 14:28,OUT-01,Midday,Tea,1,5.07,Card
T500494,2025-06-17 14:29,OUT-01,Midday,Food,1,16.97,Card
T501752,2025-06-17 14:32,OUT-02,Midday,Food,1,12.37,Card
T501737,2025-06-17 14:35,OUT-02,Midday,Coffee,1,7.19,Wallet
T502989,2025-06-17 14:37,OUT-03,Midday,Food,1,10.49,Card
T503952,2025-06-17 14:37,OUT-04,Midday,Beans (retail),1,20.98,Cash
T502990,2025-06-17 14:41,OUT-03,Midday,Coffee,1,4.82,PayNow
T503974,2025-06-17 14:44,OUT-04,Midday,Coffee,1,7.45,PayNow
T500456,2025-06-17 14:46,OUT-01,Midday,Food,1,10.88,Card
T503983,2025-06-17 14:47,OUT-04,Midday,Beans (retail),1,22.28,PayNow
T503960,2025-06-17 14:48,OUT-04,Midday,Tea,1,5.66,Card
T501736,2025-06-17 14:49,OUT-02,Midday,Food,1,18.33,Card
T500521,2025-06-17 14:49,OUT-01,Midday,Coffee,1,5.52,PayNow
T501730,2025-06-17 14:53,OUT-02,Midday,Food,1,15.09,PayNow
T500475,2025-06-17 14:53,OUT-01,Midday,Coffee,1,7.34,Wallet
T503947,2025-06-17 14:53,OUT-04,Midday,Coffee,1,6.09,Card
T502999,2025-06-17 14:54,OUT-03,Midday,Food,1,12.67,PayNow
T500507,2025-06-17 14:54,OUT-01,Midday,Food,1,19.66,Wallet
T501724,2025-06-17 14:56,OUT-02,Midday,Coffee,1,6.04,Card
T500493,2025-06-17 14:59,OUT-01,Midday,Coffee,1,5.31,Card
T501801,2025-06-17 15:00,OUT-02,Evening,Pastry,1,4.6,Card
T500559,2025-06-17 15:01,OUT-01,Evening,Coffee,1,6.45,PayNow
T500539,2025-06-17 15:01,OUT-01,Evening,Coffee,1,5.71,Cash
T501822,2025-06-17 15:10,OUT-02,Evening,Food,1,13.35,Wallet
T504009,2025-06-17 15:18,OUT-04,Evening,Coffee,1,7.2,PayNow
T504032,2025-06-17 15:18,OUT-04,Evening,Coffee,1,7.41,Card
T500533,2025-06-17 15:21,OUT-01,Evening,Tea,1,6.01,PayNow
T501819,2025-06-17 15:28,OUT-02,Evening,Food,1,15.53,PayNow
T500544,2025-06-17 15:29,OUT-01,Evening,Coffee,1,5.76,PayNow
T501789,2025-06-17 15:32,OUT-02,Evening,Tea,1,4.1,Wallet
T500565,2025-06-17 15:37,OUT-01,Evening,Food,1,16.99,PayNow
T504035,2025-06-17 15:37,OUT-04,Evening,Food,1,13.74,Wallet
T501806,2025-06-17 15:38,OUT-02,Evening,Coffee,1,6.37,PayNow
T501808,2025-06-17 15:40,OUT-02,Evening,Food,1,18.87,Card
T504018,2025-06-17 15:40,OUT-04,Evening,Coffee,1,5.76,Wallet
T501823,2025-06-17 15:43,OUT-02,Evening,Coffee,1,5.98,Card
T504000,2025-06-17 15:43,OUT-04,Evening,Coffee,1,6.41,Card
T500540,2025-06-17 15:45,OUT-01,Evening,Coffee,1,7.01,Wallet
T503030,2025-06-17 15:46,OUT-03,Evening,Tea,1,7.75,PayNow
T501781,2025-06-17 15:46,OUT-02,Evening,Beans (retail),1,17.91,Card
T504045,2025-06-17 15:48,OUT-04,Evening,Food,1,20.85,Wallet
T503999,2025-06-17 15:50,OUT-04,Evening,Coffee,1,6.21,Card
T500542,2025-06-17 15:53,OUT-01,Evening,Coffee,1,8.64,Card
T500543,2025-06-17 15:56,OUT-01,Evening,Food,1,21.4,Card
T504039,2025-06-17 16:00,OUT-04,Evening,Pastry,1,6.66,Wallet
T503988,2025-06-17 16:01,OUT-04,Evening,Tea,1,4.48,Card
T501824,2025-06-17 16:01,OUT-02,Evening,Food,1,13.28,PayNow
T503985,2025-06-17 16:03,OUT-04,Evening,Coffee,1,6.17,Card
T500553,2025-06-17 16:05,OUT-01,Evening,Coffee,1,9.02,Card
T503024,2025-06-17 16:12,OUT-03,Evening,Tea,1,7.0,Card
T500532,2025-06-17 16:13,OUT-01,Evening,Coffee,1,7.74,Card
T504029,2025-06-17 16:13,OUT-04,Evening,Coffee,1,7.45,Card
T503020,2025-06-17 16:13,OUT-03,Evening,Coffee,1,6.98,Card
T503035,2025-06-17 16:14,OUT-03,Evening,Coffee,1,6.37,Card
T504016,2025-06-17 16:16,OUT-04,Evening,Pastry,1,4.27,Card
T501818,2025-06-17 16:17,OUT-02,Evening,Food,1,10.63,PayNow
T500552,2025-06-17 16:18,OUT-01,Evening,Pastry,1,6.52,PayNow
T501786,2025-06-17 16:18,OUT-02,Evening,Pastry,1,4.87,Card
T501797,2025-06-17 16:19,OUT-02,Evening,Coffee,1,6.1,Cash
T504027,2025-06-17 16:22,OUT-04,Evening,Coffee,1,8.81,PayNow
T501799,2025-06-17 16:22,OUT-02,Evening,Food,1,15.75,Cash
T500536,2025-06-17 16:23,OUT-01,Evening,Coffee,1,5.45,PayNow
T503992,2025-06-17 16:23,OUT-04,Evening,Beans (retail),1,24.64,Card
T501788,2025-06-17 16:26,OUT-02,Evening,Pastry,1,5.1,Card
T500558,2025-06-17 16:35,OUT-01,Evening,Coffee,1,7.43,Card
T501807,2025-06-17 16:36,OUT-02,Evening,Beans (retail),1,22.84,Card
T503990,2025-06-17 16:37,OUT-04,Evening,Tea,1,5.66,Cash
T504020,2025-06-17 16:38,OUT-04,Evening,Coffee,1,6.37,PayNow
T504001,2025-06-17 16:47,OUT-04,Evening,Tea,1,5.42,PayNow
T504043,2025-06-17 16:47,OUT-04,Evening,Coffee,1,6.3,Card
T501821,2025-06-17 16:48,OUT-02,Evening,Coffee,1,4.34,Card
T501812,2025-06-17 16:50,OUT-02,Evening,Coffee,1,3.87,PayNow
T501813,2025-06-17 16:52,OUT-02,Evening,Beans (retail),1,24.72,Cash
T504004,2025-06-17 16:53,OUT-04,Evening,Coffee,1,6.01,Card
T503025,2025-06-17 16:54,OUT-03,Evening,Pastry,1,6.67,Card
T501798,2025-06-17 16:55,OUT-02,Evening,Food,1,13.65,PayNow
T501804,2025-06-17 16:56,OUT-02,Evening,Food,1,12.29,Card
T504013,2025-06-17 16:56,OUT-04,Evening,Pastry,1,6.25,PayNow
T504005,2025-06-17 16:57,OUT-04,Evening,Coffee,1,6.52,Cash
T501805,2025-06-17 16:57,OUT-02,Evening,Coffee,1,4.48,PayNow
T501825,2025-06-17 16:59,OUT-02,Evening,Pastry,1,5.67,PayNow
T504038,2025-06-17 17:03,OUT-04,Evening,Food,1,21.41,Card
T500560,2025-06-17 17:03,OUT-01,Evening,Beans (retail),1,23.12,Cash
T504034,2025-06-17 17:04,OUT-04,Evening,Coffee,1,7.19,PayNow
T503994,2025-06-17 17:08,OUT-04,Evening,Tea,2,8.54,Card
T504024,2025-06-17 17:10,OUT-04,Evening,Coffee,1,4.14,PayNow
T503029,2025-06-17 17:11,OUT-03,Evening,Tea,1,6.47,Wallet
T500550,2025-06-17 17:13,OUT-01,Evening,Coffee,1,5.4,Cash
T504028,2025-06-17 17:22,OUT-04,Evening,Food,1,18.32,PayNow
T501775,2025-06-17 17:30,OUT-02,Evening,Food,1,14.67,Card
T504041,2025-06-17 17:33,OUT-04,Evening,Coffee,1,7.27,Cash
T500551,2025-06-17 17:36,OUT-01,Evening,Food,1,16.72,PayNow
T500556,2025-06-17 17:40,OUT-01,Evening,Coffee,1,6.63,PayNow
T500546,2025-06-17 17:40,OUT-01,Evening,Coffee,1,5.64,Cash
T504008,2025-06-17 17:41,OUT-04,Evening,Food,1,15.84,Card
T501816,2025-06-17 17:41,OUT-02,Evening,Food,1,14.45,Card
T504025,2025-06-17 17:43,OUT-04,Evening,Food,1,15.98,Card
T501785,2025-06-17 17:44,OUT-02,Evening,Pastry,1,5.05,PayNow
T501791,2025-06-17 17:47,OUT-02,Evening,Pastry,1,4.31,Card
T504022,2025-06-17 17:47,OUT-04,Evening,Food,1,12.29,Card
T503034,2025-06-17 17:50,OUT-03,Evening,Pastry,1,5.41,Card
T504019,2025-06-17 17:51,OUT-04,Evening,Coffee,1,8.49,Cash
T500561,2025-06-17 17:52,OUT-01,Evening,Coffee,1,7.46,Wallet
T503023,2025-06-17 17:52,OUT-03,Evening,Pastry,1,7.47,Cash
T504021,2025-06-17 18:04,OUT-04,Evening,Coffee,1,6.92,Card
T501792,2025-06-17 18:08,OUT-02,Evening,Food,1,12.13,Cash
T501820,2025-06-17 18:08,OUT-02,Evening,Food,1,15.11,Card
T500557,2025-06-17 18:10,OUT-01,Evening,Coffee,1,6.0,PayNow
T500555,2025-06-17 18:11,OUT-01,Evening,Pastry,1,3.6,Card
T504015,2025-06-17 18:12,OUT-04,Evening,Pastry,1,5.99,Card
T504036,2025-06-17 18:22,OUT-04,Evening,Coffee,1,6.23,Card
T500534,2025-06-17 18:24,OUT-01,Evening,Coffee,1,6.46,Card
T504007,2025-06-17 18:27,OUT-04,Evening,Food,1,15.96,Cash
T500529,2025-06-17 18:30,OUT-01,Evening,Coffee,1,6.52,PayNow
T501780,2025-06-17 18:31,OUT-02,Evening,Tea,1,4.75,Card
T500535,2025-06-17 18:32,OUT-01,Evening,Coffee,1,7.76,Cash
T503993,2025-06-17 18:34,OUT-04,Evening,Tea,1,5.25,Card
T503987,2025-06-17 18:36,OUT-04,Evening,Beans (retail),1,22.32,Card
T503991,2025-06-17 18:36,OUT-04,Evening,Coffee,1,6.15,Card
T503021,2025-06-17 18:36,OUT-03,Evening,Coffee,1,8.76,PayNow
T501777,2025-06-17 18:39,OUT-02,Evening,Pastry,1,4.81,Card
T503031,2025-06-17 18:41,OUT-03,Evening,Coffee,1,7.96,Card
T500528,2025-06-17 18:42,OUT-01,Evening,Pastry,1,5.57,PayNow
T501776,2025-06-17 18:43,OUT-02,Evening,Food,1,12.41,PayNow
T504017,2025-06-17 18:44,OUT-04,Evening,Coffee,1,8.51,Card
T500562,2025-06-17 18:44,OUT-01,Evening,Coffee,1,8.08,Card
T503028,2025-06-17 18:45,OUT-03,Evening,Pastry,1,4.8,Card
T503997,2025-06-17 18:45,OUT-04,Evening,Food,1,18.03,PayNow
T501790,2025-06-17 18:45,OUT-02,Evening,Coffee,1,8.25,PayNow
T500530,2025-06-17 18:49,OUT-01,Evening,Tea,1,5.75,PayNow
T501783,2025-06-17 18:50,OUT-02,Evening,Coffee,1,5.74,Cash
T504033,2025-06-17 18:50,OUT-04,Evening,Food,1,15.81,Cash
T504040,2025-06-17 18:53,OUT-04,Evening,Tea,1,4.91,PayNow
T500564,2025-06-17 19:15,OUT-01,Evening,Coffee,1,7.4,PayNow
T504006,2025-06-17 19:16,OUT-04,Evening,Coffee,1,6.33,Cash
T500547,2025-06-17 19:17,OUT-01,Evening,Tea,1,5.93,PayNow
T503995,2025-06-17 19:20,OUT-04,Evening,Coffee,1,8.85,Wallet
T501784,2025-06-17 19:20,OUT-02,Evening,Tea,1,5.38,Cash
T501810,2025-06-17 19:21,OUT-02,Evening,Food,1,13.36,PayNow
T500545,2025-06-17 19:25,OUT-01,Evening,Coffee,1,5.56,PayNow
T504010,2025-06-17 19:28,OUT-04,Evening,Coffee,1,4.92,Card
T503027,2025-06-17 19:31,OUT-03,Evening,Food,1,13.17,PayNow
T501815,2025-06-17 19:31,OUT-02,Evening,Coffee,1,5.61,Card
T500537,2025-06-17 19:33,OUT-01,Evening,Coffee,1,6.05,PayNow
T500549,2025-06-17 19:36,OUT-01,Evening,Food,1,14.94,PayNow
T503032,2025-06-17 19:37,OUT-03,Evening,Food,1,18.42,Wallet
T504031,2025-06-17 19:38,OUT-04,Evening,Coffee,1,6.24,Card
T501811,2025-06-17 19:43,OUT-02,Evening,Tea,1,4.18,Wallet
T500538,2025-06-17 19:46,OUT-01,Evening,Pastry,1,4.5,PayNow
T500563,2025-06-17 19:47,OUT-01,Evening,Food,1,15.65,PayNow
T504023,2025-06-17 19:47,OUT-04,Evening,Coffee,1,5.7,Card
T504014,2025-06-17 19:50,OUT-04,Evening,Coffee,1,7.83,Card
T501779,2025-06-17 19:50,OUT-02,Evening,Coffee,1,4.01,Card
T501814,2025-06-17 19:50,OUT-02,Evening,Coffee,1,8.29,PayNow
T503022,2025-06-17 19:52,OUT-03,Evening,Food,1,18.86,Card
T501802,2025-06-17 19:52,OUT-02,Evening,Pastry,1,4.69,PayNow
T501782,2025-06-17 19:52,OUT-02,Evening,Food,1,12.78,Cash
T500541,2025-06-17 19:54,OUT-01,Evening,Tea,1,5.43,Cash
